Date,StationCode,State,District,Rainfall (mm),Groundwater Level (m),Temperature (°C),River Water Level (m),Scarcity
2024-03-18,MAH_NAS,Maharashtra,Nashik,0.0,20.0,36.6,13.08,0
2024-03-19,MAH_NAS,Maharashtra,Nashik,0.0,20.0,24.8,13.23,0
2024-03-20,MAH_NAS,Maharashtra,Nashik,0.0,20.0,21.0,5.52,0
2024-03-21,MAH_NAS,Maharashtra,Nashik,15.8,20.0,16.2,8.0,0
2024-03-22,MAH_NAS,Maharashtra,Nashik,43.9,20.0,41.6,6.64,0
2024-03-23,MAH_NAS,Maharashtra,Nashik,42.3,20.0,25.0,1.35,0
2024-03-24,MAH_NAS,Maharashtra,Nashik,39.8,20.0,14.1,3.72,0
2024-03-25,MAH_NAS,Maharashtra,Nashik,13.9,20.0,33.3,8.3,0
2024-03-26,MAH_NAS,Maharashtra,Nashik,29.2,20.0,10.4,9.56,0
2024-03-27,MAH_NAS,Maharashtra,Nashik,43.4,20.0,10.7,10.12,0
2024-03-28,MAH_NAS,Maharashtra,Nashik,0.0,20.0,33.9,9.03,0
2024-03-29,MAH_NAS,Maharashtra,Nashik,13.1,20.0,16.9,7.84,0
2024-03-30,MAH_NAS,Maharashtra,Nashik,19.2,20.0,25.3,9.22,0
2024-03-31,MAH_NAS,Maharashtra,Nashik,35.3,20.0,20.4,14.95,0
2024-04-01,MAH_NAS,Maharashtra,Nashik,38.7,20.0,22.4,6.11,0
2024-04-02,MAH_NAS,Maharashtra,Nashik,48.4,20.0,25.2,14.12,0
2024-04-03,MAH_NAS,Maharashtra,Nashik,9.7,20.0,18.1,12.82,0
2024-04-04,MAH_NAS,Maharashtra,Nashik,35.7,20.0,40.9,13.84,0
2024-04-05,MAH_NAS,Maharashtra,Nashik,35.4,20.0,33.8,12.79,0
2024-04-06,MAH_NAS,Maharashtra,Nashik,36.6,20.0,10.2,9.75,0
2024-04-07,MAH_NAS,Maharashtra,Nashik,13.8,20.0,34.3,11.53,0
2024-04-08,MAH_NAS,Maharashtra,Nashik,0.0,20.0,38.1,7.46,0
2024-04-09,MAH_NAS,Maharashtra,Nashik,0.0,20.0,31.6,13.58,0
2024-04-10,MAH_NAS,Maharashtra,Nashik,12.5,20.0,19.9,13.19,0
2024-04-11,MAH_NAS,Maharashtra,Nashik,13.1,20.0,23.9,10.56,0
2024-04-12,MAH_NAS,Maharashtra,Nashik,40.1,20.0,16.7,2.17,0
2024-04-13,MAH_NAS,Maharashtra,Nashik,27.6,20.0,35.5,8.32,0
2024-04-14,MAH_NAS,Maharashtra,Nashik,9.2,20.0,41.8,7.75,0
2024-04-15,MAH_NAS,Maharashtra,Nashik,13.9,20.0,33.1,6.4,0
2024-04-16,MAH_NAS,Maharashtra,Nashik,4.5,20.0,25.8,5.16,0
2024-04-17,MAH_NAS,Maharashtra,Nashik,50.0,20.0,29.8,4.89,0
2024-04-18,MAH_NAS,Maharashtra,Nashik,0.0,20.0,13.7,6.03,0
2024-04-19,MAH_NAS,Maharashtra,Nashik,34.6,20.0,37.4,7.64,0
2024-04-20,MAH_NAS,Maharashtra,Nashik,30.3,20.0,15.1,11.28,0
2024-04-21,MAH_NAS,Maharashtra,Nashik,41.5,20.0,17.3,9.15,0
2024-04-22,MAH_NAS,Maharashtra,Nashik,46.6,20.0,24.1,11.25,0
2024-04-23,MAH_NAS,Maharashtra,Nashik,17.5,20.0,41.4,2.07,0
2024-04-24,MAH_NAS,Maharashtra,Nashik,37.8,20.0,26.2,3.25,0
2024-04-25,MAH_NAS,Maharashtra,Nashik,32.2,20.0,19.0,6.99,0
2024-04-26,MAH_NAS,Maharashtra,Nashik,43.9,20.0,21.8,3.54,0
2024-04-27,MAH_NAS,Maharashtra,Nashik,33.6,20.0,25.0,11.68,0
2024-04-28,MAH_NAS,Maharashtra,Nashik,0.0,20.0,43.3,14.09,0
2024-04-29,MAH_NAS,Maharashtra,Nashik,25.2,20.0,22.2,12.0,0
2024-04-30,MAH_NAS,Maharashtra,Nashik,20.6,20.0,22.6,6.53,0
2024-05-01,MAH_NAS,Maharashtra,Nashik,0.0,20.0,29.5,11.71,0
2024-05-02,MAH_NAS,Maharashtra,Nashik,2.3,20.0,33.8,3.25,1
2024-05-03,MAH_NAS,Maharashtra,Nashik,0.0,20.0,10.3,13.72,0
2024-05-04,MAH_NAS,Maharashtra,Nashik,3.5,20.0,24.9,13.17,0
2024-05-05,MAH_NAS,Maharashtra,Nashik,0.1,20.0,15.9,13.8,0
2024-05-06,MAH_NAS,Maharashtra,Nashik,26.2,20.0,17.6,2.42,0
2024-05-07,MAH_NAS,Maharashtra,Nashik,44.0,20.0,39.8,13.88,0
2024-05-08,MAH_NAS,Maharashtra,Nashik,19.1,20.0,40.3,4.88,0
2024-05-09,MAH_NAS,Maharashtra,Nashik,0.0,20.0,30.8,3.12,1
2024-05-10,MAH_NAS,Maharashtra,Nashik,48.5,20.0,39.6,10.78,0
2024-05-11,MAH_NAS,Maharashtra,Nashik,19.7,20.0,29.1,5.77,0
2024-05-12,MAH_NAS,Maharashtra,Nashik,1.3,20.0,23.3,2.42,1
2024-05-13,MAH_NAS,Maharashtra,Nashik,21.7,20.0,23.0,13.19,0
2024-05-14,MAH_NAS,Maharashtra,Nashik,44.9,20.0,34.8,7.5,0
2024-05-15,MAH_NAS,Maharashtra,Nashik,20.8,20.0,10.4,8.45,0
2024-05-16,MAH_NAS,Maharashtra,Nashik,21.1,20.0,21.4,1.41,0
2024-05-17,MAH_NAS,Maharashtra,Nashik,49.0,20.0,21.2,4.98,0
2024-05-18,MAH_NAS,Maharashtra,Nashik,0.0,20.0,36.8,7.6,0
2024-05-19,MAH_NAS,Maharashtra,Nashik,34.2,20.0,29.3,3.41,0
2024-05-20,MAH_NAS,Maharashtra,Nashik,9.5,20.0,18.7,8.54,0
2024-05-21,MAH_NAS,Maharashtra,Nashik,30.1,20.0,40.3,14.8,0
2024-05-22,MAH_NAS,Maharashtra,Nashik,11.6,20.0,22.9,4.64,0
2024-05-23,MAH_NAS,Maharashtra,Nashik,0.0,20.0,24.3,13.63,0
2024-05-24,MAH_NAS,Maharashtra,Nashik,0.0,20.0,37.8,2.74,1
2024-05-25,MAH_NAS,Maharashtra,Nashik,0.0,20.0,42.9,13.67,0
2024-05-26,MAH_NAS,Maharashtra,Nashik,34.8,20.0,17.6,13.06,0
2024-05-27,MAH_NAS,Maharashtra,Nashik,0.0,20.0,31.4,13.76,0
2024-05-28,MAH_NAS,Maharashtra,Nashik,19.3,20.0,26.4,14.84,0
2024-05-29,MAH_NAS,Maharashtra,Nashik,2.7,20.0,22.8,7.53,0
2024-05-30,MAH_NAS,Maharashtra,Nashik,5.2,20.0,21.1,8.08,0
2024-05-31,MAH_NAS,Maharashtra,Nashik,21.5,20.0,35.4,13.21,0
2024-06-01,MAH_NAS,Maharashtra,Nashik,126.6,19.16,42.3,13.24,0
2024-06-02,MAH_NAS,Maharashtra,Nashik,0.0,19.44,17.9,10.59,0
2024-06-03,MAH_NAS,Maharashtra,Nashik,87.2,18.68,29.3,12.9,0
2024-06-04,MAH_NAS,Maharashtra,Nashik,112.0,17.23,31.7,8.42,0
2024-06-05,MAH_NAS,Maharashtra,Nashik,151.9,15.94,37.5,8.91,0
2024-06-06,MAH_NAS,Maharashtra,Nashik,70.3,15.3,26.1,7.48,0
2024-06-07,MAH_NAS,Maharashtra,Nashik,51.2,14.69,34.7,4.5,0
2024-06-08,MAH_NAS,Maharashtra,Nashik,168.4,13.38,12.3,2.3,0
2024-06-09,MAH_NAS,Maharashtra,Nashik,115.3,12.87,19.4,2.32,0
2024-06-10,MAH_NAS,Maharashtra,Nashik,165.7,11.91,36.4,5.08,0
2024-06-11,MAH_NAS,Maharashtra,Nashik,0.0,12.53,13.3,8.64,0
2024-06-12,MAH_NAS,Maharashtra,Nashik,77.5,11.64,32.1,11.26,0
2024-06-13,MAH_NAS,Maharashtra,Nashik,152.7,10.97,40.4,5.85,0
2024-06-14,MAH_NAS,Maharashtra,Nashik,0.0,11.27,37.9,9.95,0
2024-06-15,MAH_NAS,Maharashtra,Nashik,77.3,10.59,22.6,6.07,0
2024-06-16,MAH_NAS,Maharashtra,Nashik,168.6,9.22,32.9,8.58,0
2024-06-17,MAH_NAS,Maharashtra,Nashik,121.5,8.41,17.1,5.52,0
2024-06-18,MAH_NAS,Maharashtra,Nashik,0.0,9.13,15.5,14.17,0
2024-06-19,MAH_NAS,Maharashtra,Nashik,57.4,7.75,41.6,6.91,0
2024-06-20,MAH_NAS,Maharashtra,Nashik,187.3,6.44,25.1,10.07,0
2024-06-21,MAH_NAS,Maharashtra,Nashik,136.4,5.91,26.2,12.42,0
2024-06-22,MAH_NAS,Maharashtra,Nashik,139.8,5.13,22.9,4.72,0
2024-06-23,MAH_NAS,Maharashtra,Nashik,0.0,5.62,12.6,4.13,0
2024-06-24,MAH_NAS,Maharashtra,Nashik,0.0,5.97,24.0,10.0,0
2024-06-25,MAH_NAS,Maharashtra,Nashik,0.0,6.41,41.2,6.98,0
2024-06-26,MAH_NAS,Maharashtra,Nashik,108.1,5.45,35.2,14.06,0
2024-06-27,MAH_NAS,Maharashtra,Nashik,80.6,5.0,33.5,4.97,0
2024-06-28,MAH_NAS,Maharashtra,Nashik,61.7,5.0,17.5,1.89,0
2024-06-29,MAH_NAS,Maharashtra,Nashik,189.9,5.0,17.5,2.75,0
2024-06-30,MAH_NAS,Maharashtra,Nashik,188.5,5.0,41.6,14.26,0
2024-07-01,MAH_NAS,Maharashtra,Nashik,0.0,5.54,11.1,2.64,0
2024-07-02,MAH_NAS,Maharashtra,Nashik,111.4,5.0,25.4,12.94,0
2024-07-03,MAH_NAS,Maharashtra,Nashik,114.8,5.0,39.4,1.07,0
2024-07-04,MAH_NAS,Maharashtra,Nashik,107.5,5.0,44.7,12.39,0
2024-07-05,MAH_NAS,Maharashtra,Nashik,106.1,5.0,37.7,5.94,0
2024-07-06,MAH_NAS,Maharashtra,Nashik,0.0,5.89,15.4,12.7,0
2024-07-07,MAH_NAS,Maharashtra,Nashik,80.6,5.0,18.2,3.22,0
2024-07-08,MAH_NAS,Maharashtra,Nashik,0.0,5.73,30.3,11.68,0
2024-07-09,MAH_NAS,Maharashtra,Nashik,0.0,6.22,29.5,11.18,0
2024-07-10,MAH_NAS,Maharashtra,Nashik,144.0,5.0,28.0,13.28,0
2024-07-11,MAH_NAS,Maharashtra,Nashik,114.5,5.0,35.3,5.3,0
2024-07-12,MAH_NAS,Maharashtra,Nashik,63.2,5.0,15.9,1.06,0
2024-07-13,MAH_NAS,Maharashtra,Nashik,103.3,5.0,26.7,13.39,0
2024-07-14,MAH_NAS,Maharashtra,Nashik,108.0,5.0,29.5,8.15,0
2024-07-15,MAH_NAS,Maharashtra,Nashik,86.4,5.0,19.0,9.43,0
2024-07-16,MAH_NAS,Maharashtra,Nashik,199.1,5.0,38.0,6.22,0
2024-07-17,MAH_NAS,Maharashtra,Nashik,56.3,5.0,16.6,13.63,0
2024-07-18,MAH_NAS,Maharashtra,Nashik,50.4,5.0,21.5,4.13,0
2024-07-19,MAH_NAS,Maharashtra,Nashik,142.7,5.0,11.8,2.83,0
2024-07-20,MAH_NAS,Maharashtra,Nashik,0.0,5.42,40.3,9.45,0
2024-07-21,MAH_NAS,Maharashtra,Nashik,104.6,5.0,25.0,3.95,0
2024-07-22,MAH_NAS,Maharashtra,Nashik,159.7,5.0,16.9,12.59,0
2024-07-23,MAH_NAS,Maharashtra,Nashik,177.4,5.0,27.9,11.58,0
2024-07-24,MAH_NAS,Maharashtra,Nashik,85.3,5.0,36.2,12.37,0
2024-07-25,MAH_NAS,Maharashtra,Nashik,198.5,5.0,45.0,4.65,0
2024-07-26,MAH_NAS,Maharashtra,Nashik,188.2,5.0,19.4,14.35,0
2024-07-27,MAH_NAS,Maharashtra,Nashik,0.0,5.6,15.8,8.72,0
2024-07-28,MAH_NAS,Maharashtra,Nashik,136.8,5.0,40.6,14.16,0
2024-07-29,MAH_NAS,Maharashtra,Nashik,0.0,5.8,34.5,5.68,0
2024-07-30,MAH_NAS,Maharashtra,Nashik,124.9,5.07,44.5,5.19,0
2024-07-31,MAH_NAS,Maharashtra,Nashik,82.9,5.0,22.3,3.84,0
2024-08-01,MAH_NAS,Maharashtra,Nashik,105.6,5.0,24.0,6.66,0
2024-08-02,MAH_NAS,Maharashtra,Nashik,144.5,5.0,24.0,10.05,0
2024-08-03,MAH_NAS,Maharashtra,Nashik,86.8,5.0,43.2,14.55,0
2024-08-04,MAH_NAS,Maharashtra,Nashik,164.8,5.0,18.4,5.31,0
2024-08-05,MAH_NAS,Maharashtra,Nashik,0.0,5.6,33.7,13.53,0
2024-08-06,MAH_NAS,Maharashtra,Nashik,97.1,5.0,35.7,14.8,0
2024-08-07,MAH_NAS,Maharashtra,Nashik,176.0,5.0,43.3,1.37,0
2024-08-08,MAH_NAS,Maharashtra,Nashik,0.0,5.49,18.5,9.33,0
2024-08-09,MAH_NAS,Maharashtra,Nashik,81.0,5.0,20.7,6.95,0
2024-08-10,MAH_NAS,Maharashtra,Nashik,101.0,5.0,32.9,7.15,0
2024-08-11,MAH_NAS,Maharashtra,Nashik,143.6,5.0,17.5,2.41,0
2024-08-12,MAH_NAS,Maharashtra,Nashik,85.9,5.0,44.5,3.01,0
2024-08-13,MAH_NAS,Maharashtra,Nashik,123.3,5.0,36.8,2.71,0
2024-08-14,MAH_NAS,Maharashtra,Nashik,84.9,5.0,12.2,3.97,0
2024-08-15,MAH_NAS,Maharashtra,Nashik,181.5,5.0,21.4,4.81,0
2024-08-16,MAH_NAS,Maharashtra,Nashik,93.5,5.0,16.7,13.73,0
2024-08-17,MAH_NAS,Maharashtra,Nashik,139.3,5.0,21.8,14.32,0
2024-08-18,MAH_NAS,Maharashtra,Nashik,67.0,5.0,10.2,5.64,0
2024-08-19,MAH_NAS,Maharashtra,Nashik,199.5,5.0,31.3,13.75,0
2024-08-20,MAH_NAS,Maharashtra,Nashik,195.2,5.0,39.1,8.95,0
2024-08-21,MAH_NAS,Maharashtra,Nashik,93.1,5.0,41.3,4.94,0
2024-08-22,MAH_NAS,Maharashtra,Nashik,0.0,5.28,33.4,12.37,0
2024-08-23,MAH_NAS,Maharashtra,Nashik,160.9,5.0,12.2,5.94,0
2024-08-24,MAH_NAS,Maharashtra,Nashik,145.3,5.0,39.6,12.82,0
2024-08-25,MAH_NAS,Maharashtra,Nashik,0.0,5.22,36.1,6.87,0
2024-08-26,MAH_NAS,Maharashtra,Nashik,151.6,5.0,22.0,6.09,0
2024-08-27,MAH_NAS,Maharashtra,Nashik,0.0,5.61,20.4,11.95,0
2024-08-28,MAH_NAS,Maharashtra,Nashik,62.4,5.0,23.9,12.75,0
2024-08-29,MAH_NAS,Maharashtra,Nashik,106.0,5.0,42.6,8.25,0
2024-08-30,MAH_NAS,Maharashtra,Nashik,197.3,5.0,39.7,13.25,0
2024-08-31,MAH_NAS,Maharashtra,Nashik,0.0,5.69,34.3,11.1,0
2024-09-01,MAH_NAS,Maharashtra,Nashik,133.9,5.0,14.4,7.29,0
2024-09-02,MAH_NAS,Maharashtra,Nashik,130.5,5.0,13.6,12.15,0
2024-09-03,MAH_NAS,Maharashtra,Nashik,64.5,5.0,31.1,12.04,0
2024-09-04,MAH_NAS,Maharashtra,Nashik,93.2,5.0,32.1,10.09,0
2024-09-05,MAH_NAS,Maharashtra,Nashik,0.0,5.99,23.4,4.25,0
2024-09-06,MAH_NAS,Maharashtra,Nashik,119.4,5.0,15.1,14.63,0
2024-09-07,MAH_NAS,Maharashtra,Nashik,94.5,5.0,44.7,3.14,0
2024-09-08,MAH_NAS,Maharashtra,Nashik,126.0,5.0,15.3,7.34,0
2024-09-09,MAH_NAS,Maharashtra,Nashik,79.1,5.0,40.8,11.98,0
2024-09-10,MAH_NAS,Maharashtra,Nashik,137.9,5.0,29.4,9.31,0
2024-09-11,MAH_NAS,Maharashtra,Nashik,154.4,5.0,33.0,12.63,0
2024-09-12,MAH_NAS,Maharashtra,Nashik,172.1,5.0,41.4,8.54,0
2024-09-13,MAH_NAS,Maharashtra,Nashik,89.7,5.0,38.9,8.95,0
2024-09-14,MAH_NAS,Maharashtra,Nashik,100.1,5.0,22.7,13.05,0
2024-09-15,MAH_NAS,Maharashtra,Nashik,57.7,5.0,19.1,3.49,0
2024-09-16,MAH_NAS,Maharashtra,Nashik,114.6,5.0,12.4,14.02,0
2024-09-17,MAH_NAS,Maharashtra,Nashik,0.0,5.79,19.3,6.73,0
2024-09-18,MAH_NAS,Maharashtra,Nashik,0.0,6.36,43.5,9.49,0
2024-09-19,MAH_NAS,Maharashtra,Nashik,74.4,5.33,30.3,7.0,0
2024-09-20,MAH_NAS,Maharashtra,Nashik,106.4,5.0,12.2,5.17,0
2024-09-21,MAH_NAS,Maharashtra,Nashik,0.0,5.29,42.2,5.93,0
2024-09-22,MAH_NAS,Maharashtra,Nashik,0.0,5.77,32.0,6.93,0
2024-09-23,MAH_NAS,Maharashtra,Nashik,0.0,6.51,43.0,7.87,0
2024-09-24,MAH_NAS,Maharashtra,Nashik,68.8,5.06,34.0,14.09,0
2024-09-25,MAH_NAS,Maharashtra,Nashik,172.3,5.0,41.1,2.8,0
2024-09-26,MAH_NAS,Maharashtra,Nashik,108.2,5.0,12.8,3.39,0
2024-09-27,MAH_NAS,Maharashtra,Nashik,199.6,5.0,23.6,7.6,0
2024-09-28,MAH_NAS,Maharashtra,Nashik,0.0,5.32,25.2,4.18,0
2024-09-29,MAH_NAS,Maharashtra,Nashik,58.0,5.0,18.8,7.58,0
2024-09-30,MAH_NAS,Maharashtra,Nashik,123.1,5.0,27.3,5.81,0
2024-10-01,MAH_NAS,Maharashtra,Nashik,0.0,5.72,24.3,12.8,0
2024-10-02,MAH_NAS,Maharashtra,Nashik,0.0,6.38,37.7,8.53,0
2024-10-03,MAH_NAS,Maharashtra,Nashik,134.1,5.81,39.2,12.82,0
2024-10-04,MAH_NAS,Maharashtra,Nashik,115.5,5.0,37.1,11.21,0
2024-10-05,MAH_NAS,Maharashtra,Nashik,0.0,5.92,31.3,11.84,0
2024-10-06,MAH_NAS,Maharashtra,Nashik,112.7,5.06,11.4,6.93,0
2024-10-07,MAH_NAS,Maharashtra,Nashik,0.0,5.74,22.3,1.96,0
2024-10-08,MAH_NAS,Maharashtra,Nashik,0.0,6.46,20.6,5.47,0
2024-10-09,MAH_NAS,Maharashtra,Nashik,88.0,5.5,18.5,8.08,0
2024-10-10,MAH_NAS,Maharashtra,Nashik,0.0,5.98,28.0,8.11,0
2024-10-11,MAH_NAS,Maharashtra,Nashik,59.5,5.01,31.2,4.6,0
2024-10-12,MAH_NAS,Maharashtra,Nashik,185.6,5.0,13.2,5.53,0
2024-10-13,MAH_NAS,Maharashtra,Nashik,190.0,5.0,21.2,9.75,0
2024-10-14,MAH_NAS,Maharashtra,Nashik,0.0,5.75,44.1,8.38,0
2024-10-15,MAH_NAS,Maharashtra,Nashik,185.1,5.0,32.6,12.87,0
2024-10-16,MAH_NAS,Maharashtra,Nashik,172.5,5.0,30.8,6.27,0
2024-10-17,MAH_NAS,Maharashtra,Nashik,77.2,5.0,34.2,2.5,0
2024-10-18,MAH_NAS,Maharashtra,Nashik,75.5,5.0,39.8,12.15,0
2024-10-19,MAH_NAS,Maharashtra,Nashik,0.0,5.95,36.4,4.11,0
2024-10-20,MAH_NAS,Maharashtra,Nashik,105.4,5.35,12.4,7.87,0
2024-10-21,MAH_NAS,Maharashtra,Nashik,0.0,5.56,13.7,6.24,0
2024-10-22,MAH_NAS,Maharashtra,Nashik,151.5,5.0,29.7,3.6,0
2024-10-23,MAH_NAS,Maharashtra,Nashik,0.0,5.48,20.3,6.09,0
2024-10-24,MAH_NAS,Maharashtra,Nashik,128.5,5.0,18.1,3.47,0
2024-10-25,MAH_NAS,Maharashtra,Nashik,106.4,5.0,14.7,2.67,0
2024-10-26,MAH_NAS,Maharashtra,Nashik,94.6,5.0,36.5,5.83,0
2024-10-27,MAH_NAS,Maharashtra,Nashik,149.1,5.0,12.0,8.37,0
2024-10-28,MAH_NAS,Maharashtra,Nashik,194.0,5.0,15.6,9.31,0
2024-10-29,MAH_NAS,Maharashtra,Nashik,191.3,5.0,12.1,13.39,0
2024-10-30,MAH_NAS,Maharashtra,Nashik,161.7,5.0,26.3,14.64,0
2024-10-31,MAH_NAS,Maharashtra,Nashik,166.4,5.0,18.8,13.79,0
2024-11-01,MAH_NAS,Maharashtra,Nashik,14.3,5.0,40.0,8.79,0
2024-11-02,MAH_NAS,Maharashtra,Nashik,0.0,5.79,14.7,14.97,0
2024-11-03,MAH_NAS,Maharashtra,Nashik,18.5,5.79,17.1,8.44,0
2024-11-04,MAH_NAS,Maharashtra,Nashik,0.0,6.27,23.5,12.08,0
2024-11-05,MAH_NAS,Maharashtra,Nashik,12.1,6.27,29.1,11.35,0
2024-11-06,MAH_NAS,Maharashtra,Nashik,19.6,6.27,17.5,6.41,0
2024-11-07,MAH_NAS,Maharashtra,Nashik,0.0,6.56,31.4,9.84,0
2024-11-08,MAH_NAS,Maharashtra,Nashik,19.9,6.56,17.7,6.56,0
2024-11-09,MAH_NAS,Maharashtra,Nashik,4.9,7.07,22.3,7.21,0
2024-11-10,MAH_NAS,Maharashtra,Nashik,0.0,8.0,35.4,10.17,0
2024-11-11,MAH_NAS,Maharashtra,Nashik,0.0,8.69,28.0,8.24,0
2024-11-12,MAH_NAS,Maharashtra,Nashik,1.3,8.95,16.6,11.4,0
2024-11-13,MAH_NAS,Maharashtra,Nashik,9.3,9.63,29.0,11.83,0
2024-11-14,MAH_NAS,Maharashtra,Nashik,2.6,10.1,17.0,11.22,0
2024-11-15,MAH_NAS,Maharashtra,Nashik,0.0,10.99,26.5,5.92,0
2024-11-16,MAH_NAS,Maharashtra,Nashik,13.5,10.99,35.8,9.44,0
2024-11-17,MAH_NAS,Maharashtra,Nashik,0.0,11.77,33.1,12.84,0
2024-11-18,MAH_NAS,Maharashtra,Nashik,0.0,12.51,39.7,8.93,0
2024-11-19,MAH_NAS,Maharashtra,Nashik,6.4,12.92,42.4,1.7,0
2024-11-20,MAH_NAS,Maharashtra,Nashik,1.3,13.15,28.2,14.82,0
2024-11-21,MAH_NAS,Maharashtra,Nashik,1.2,13.73,15.8,7.31,0
2024-11-22,MAH_NAS,Maharashtra,Nashik,0.0,14.72,43.8,6.39,0
2024-11-23,MAH_NAS,Maharashtra,Nashik,8.0,15.31,32.1,4.53,1
2024-11-24,MAH_NAS,Maharashtra,Nashik,18.3,15.31,31.2,1.99,0
2024-11-25,MAH_NAS,Maharashtra,Nashik,0.0,16.14,18.1,8.46,0
2024-11-26,MAH_NAS,Maharashtra,Nashik,3.7,16.54,26.9,9.75,0
2024-11-27,MAH_NAS,Maharashtra,Nashik,1.1,16.84,29.9,10.21,0
2024-11-28,MAH_NAS,Maharashtra,Nashik,13.3,16.84,11.0,2.04,0
2024-11-29,MAH_NAS,Maharashtra,Nashik,10.4,16.84,20.3,4.35,0
2024-11-30,MAH_NAS,Maharashtra,Nashik,11.7,16.84,26.3,10.86,0
2024-12-01,MAH_NAS,Maharashtra,Nashik,3.4,17.39,29.8,1.06,1
2024-12-02,MAH_NAS,Maharashtra,Nashik,0.0,18.33,15.2,12.77,0
2024-12-03,MAH_NAS,Maharashtra,Nashik,5.1,18.57,27.9,8.13,0
2024-12-04,MAH_NAS,Maharashtra,Nashik,0.0,18.81,12.3,9.69,0
2024-12-05,MAH_NAS,Maharashtra,Nashik,6.6,19.38,43.1,11.17,0
2024-12-06,MAH_NAS,Maharashtra,Nashik,0.0,20.0,12.9,1.47,1
2024-12-07,MAH_NAS,Maharashtra,Nashik,0.0,20.0,12.6,1.89,1
2024-12-08,MAH_NAS,Maharashtra,Nashik,9.4,20.0,29.1,8.76,0
2024-12-09,MAH_NAS,Maharashtra,Nashik,0.0,20.0,41.2,3.6,1
2024-12-10,MAH_NAS,Maharashtra,Nashik,11.5,20.0,33.8,4.58,0
2024-12-11,MAH_NAS,Maharashtra,Nashik,0.0,20.0,25.1,4.63,1
2024-12-12,MAH_NAS,Maharashtra,Nashik,5.4,20.0,10.2,12.43,0
2024-12-13,MAH_NAS,Maharashtra,Nashik,0.8,20.0,16.1,2.87,1
2024-12-14,MAH_NAS,Maharashtra,Nashik,0.0,20.0,20.7,13.33,0
2024-12-15,MAH_NAS,Maharashtra,Nashik,8.8,20.0,27.6,8.76,0
2024-12-16,MAH_NAS,Maharashtra,Nashik,9.9,20.0,17.1,2.56,1
2024-12-17,MAH_NAS,Maharashtra,Nashik,0.0,20.0,33.3,4.86,1
2024-12-18,MAH_NAS,Maharashtra,Nashik,13.1,20.0,44.5,1.16,0
2024-12-19,MAH_NAS,Maharashtra,Nashik,14.2,20.0,31.6,12.93,0
2024-12-20,MAH_NAS,Maharashtra,Nashik,11.3,20.0,42.8,5.52,0
2024-12-21,MAH_NAS,Maharashtra,Nashik,5.7,20.0,34.4,12.53,0
2024-12-22,MAH_NAS,Maharashtra,Nashik,4.5,20.0,17.1,6.07,0
2024-12-23,MAH_NAS,Maharashtra,Nashik,13.3,20.0,11.7,8.24,0
2024-12-24,MAH_NAS,Maharashtra,Nashik,17.4,20.0,24.0,3.88,0
2024-12-25,MAH_NAS,Maharashtra,Nashik,15.5,20.0,17.4,6.17,0
2024-12-26,MAH_NAS,Maharashtra,Nashik,13.4,20.0,24.0,10.73,0
2024-12-27,MAH_NAS,Maharashtra,Nashik,5.0,20.0,36.4,11.75,0
2024-12-28,MAH_NAS,Maharashtra,Nashik,9.8,20.0,23.7,2.78,1
2024-12-29,MAH_NAS,Maharashtra,Nashik,5.1,20.0,17.3,8.85,0
2024-12-30,MAH_NAS,Maharashtra,Nashik,17.3,20.0,41.8,3.3,0
2024-12-31,MAH_NAS,Maharashtra,Nashik,0.0,20.0,31.8,7.71,0
2024-01-01,MAH_AUR,Maharashtra,Aurangabad,0.0,9.87,26.6,9.19,0
2024-01-02,MAH_AUR,Maharashtra,Aurangabad,0.1,10.59,21.0,13.67,0
2024-01-03,MAH_AUR,Maharashtra,Aurangabad,2.1,10.91,22.9,12.78,0
2024-01-04,MAH_AUR,Maharashtra,Aurangabad,18.5,10.91,29.3,14.19,0
2024-01-05,MAH_AUR,Maharashtra,Aurangabad,0.0,11.25,14.5,10.51,0
2024-01-06,MAH_AUR,Maharashtra,Aurangabad,0.0,11.48,15.4,14.37,0
2024-01-07,MAH_AUR,Maharashtra,Aurangabad,9.7,12.13,39.7,12.14,0
2024-01-08,MAH_AUR,Maharashtra,Aurangabad,5.6,12.42,44.9,2.24,0
2024-01-09,MAH_AUR,Maharashtra,Aurangabad,0.0,13.32,32.4,10.65,0
2024-01-10,MAH_AUR,Maharashtra,Aurangabad,0.0,13.59,38.6,7.41,0
2024-01-11,MAH_AUR,Maharashtra,Aurangabad,0.0,13.99,33.2,13.98,0
2024-01-12,MAH_AUR,Maharashtra,Aurangabad,19.9,13.99,18.7,6.55,0
2024-01-13,MAH_AUR,Maharashtra,Aurangabad,15.9,13.99,18.2,1.8,0
2024-01-14,MAH_AUR,Maharashtra,Aurangabad,7.5,14.58,36.2,13.62,0
2024-01-15,MAH_AUR,Maharashtra,Aurangabad,0.0,15.12,12.6,1.87,1
2024-01-16,MAH_AUR,Maharashtra,Aurangabad,1.3,15.98,37.5,1.02,1
2024-01-17,MAH_AUR,Maharashtra,Aurangabad,15.6,15.98,11.2,3.7,0
2024-01-18,MAH_AUR,Maharashtra,Aurangabad,9.9,16.76,21.3,3.07,1
2024-01-19,MAH_AUR,Maharashtra,Aurangabad,8.7,17.53,43.8,10.33,0
2024-01-20,MAH_AUR,Maharashtra,Aurangabad,0.0,18.01,17.1,2.99,1
